2019AJ....158....1K	Star formation	FU Orionis stars
2019AJ....158..117C	Galaxy evolution	Milky Way evolution	Astrobiology
2019AJ....158..119L	Variable stars	Eruptive variable stars	Astronomy software	Flare stars
2019AJ....158..122K	Milky Way dynamics	Galaxy structure	Stellar kinematics	Stellar associations	Star clusters	Stellar ages
2019AJ....158..137S	Supernova remnants	X-ray astronomy	Dwarf galaxies	Irregular galaxies
2019AJ....158..149L	Supernova remnants	Hydrodynamics	Interstellar medium
2019AJ....158..150B	Near-Earth objects	Earth trojans	Trojan asteroids
2019AJ....158..156G	Cataclysmic variable stars	Dwarf novae	Close binary stars	Ellipsoidal variable stars
2019AJ....158..159B	Trans-Neptunian objects	Kuiper belt
2019AJ....158..162F	Astronomical methods	Exoplanet detection methods	Radial velocity	Exoplanet atmospheres	Binary stars	Astronomical techniques
2019AJ....158..166B	Hot Jupiters	Brown dwarfs	Exoplanet atmospheres
2019AJ....158..167T	Trinary stars	Speckle interferometry	Visual binary stars	Spectroscopic binary stars
2019AJ....158..174D	Brown dwarfs	Astrometry	Visual binary stars	Astrometric binary stars	T dwarfs	M dwarf stars
2019AJ....158..177Q	Transit photometry	Mini Neptunes	Super Earths	Exoplanets
2019AJ....158..179Z	Stellar mass black holes	Compact binary stars	Stellar photometry	Radial velocity	Stellar spectral types
2019AJ....158..180S	Detached binary stars	Stellar evolution	Interacting binary stars	Eclipsing binary stars	Algol variable stars	Contact binary stars
2019AJ....158..182G	Brown dwarfs	L dwarfs	T dwarfs	M dwarf stars	L subdwarfs	T subdwarfs	M subdwarf stars	Low mass stars	Spectroscopy	Infrared astronomy
2019AJ....158..184M	Short period comets	Computational methods	Trans-Neptunian objects	Dwarf planets	Kuiper belt	Dynamical evolution	Small solar system bodies	Solar system
2019AJ....158..187B	Exoplanets	Direct imaging	Brown dwarfs
2019AJ....158..190H	Exoplanet dynamics	Exoplanet evolution	Exoplanets	Tidal interaction	Exoplanet tides	Hot Neptunes
2019AJ....158..192L	Wolf-Rayet stars	Interstellar dust extinction	Interstellar medium	Stellar populations	Young star clusters	Starburst galaxies
2019AJ....158..194O	Solar system formation	Solar nebulae	Jupiter	Planet formation	Protoplanetary disks	Planetary atmospheres	Solar system
2019AJ....158..195O	Astrobiology
2019AJ....158..197R	Transit photometry	Exoplanet astronomy	Exoplanet detection methods	Radial velocity
2019AJ....158..198F	Eclipsing binary stars	Stellar activity	Stellar properties	Starspots	Stellar rotation
2019AJ....158..200R	Astrometry	Radial velocity	Bayesian statistics	Extrasolar gas giants	Direct imaging	High resolution spectroscopy
2019AJ....158..201Z	Radial velocity	Young star clusters	Spectroscopy	Pre-main sequence stars
2019AJ....158..202L	RGB photometry	Globular star clusters	Stellar populations	Chemical enrichment	Milky Way Galaxy	Magellanic Clouds	Sagittarius dwarf spheroidal galaxy
2019AJ....158..204S	Trojan asteroids	Near infrared astronomy	Spectroscopy	Flyby missions	Asteroids	Small solar system bodies	Solar system	Jupiter trojans
2019AJ....158..205J	Near-Earth objects
2019AJ....158..206F	Gravitational microlensing	Exoplanet systems
2019AJ....158..207V	Astronomical techniques	Direct imaging	Coronagraphic imaging
2019AJ....158..208G	Astrophysical masers	Interstellar masers	Star forming regions
2019AJ....158..209K	Astrobiology	Exoplanets	Orbital evolution	Habitable planets	Habitable zone	Elliptical orbits
2019AJ....158..211B	Spectrophotometric standards
2019AJ....158..212N	Gravitational microlensing	Exoplanet astronomy
2019AJ....158..215C	Visual binary stars	CCD observation	Parallax	Angular separation	Proper motions
2019AJ....158..217W	Exoplanet atmospheric composition 	Exoplanet atmospheres	Exoplanets	Broad band photometry	Infrared photometry
2019AJ....158..218L	Binary stars	Eclipsing binary stars	Interferometric binary stars	Spectroscopic binary stars	Fundamental parameters of stars
2019AJ....158..219M	Stellar abundances	Milky Way disk	Open star clusters
2019AJ....158..221N	Molecular spectroscopy	High resolution spectroscopy	Comets	Comae
2019AJ....158..222T	Binary stars	Multiple stars	Trinary stars
2019AJ....158..223P	Globular star clusters	RR Lyrae variable stars	Milky Way stellar halo	Milky Way dynamics
2019AJ....158..224K	Exoplanets	Gravitational microlensing
2019AJ....158..226D	Astrometry	Radial velocity	Close binary stars	Coronagraphic imaging	Visual binary stars
2019AJ....158..228G	Exoplanet atmospheres	Exoplanet atmospheric composition 	High resolution spectroscopy	Spectroscopy	Exoplanets	Hot Jupiters
2019AJ....158..229M	Dwarf galaxies	Star formation
2019AJ....158..235G	Dense interstellar clouds	Collapsing clouds	Interstellar filaments	Compact H II region	Protostars	Infrared excess	Single x-ray stars	Young star clusters	Star forming regions	Pre-main sequence
2019AJ....158..236A	Kuiper belt	Solar system astronomy	Solar system	Trans-Neptunian objects	Quaoar	Classical Kuiper belt objects
2019AJ....158..237J	Strong gravitational lensing	Cosmology	Dark matter
2019AJ....158..238H	Orbital resonances
2019AJ....158..239T	High resolution spectroscopy	Exoplanet formation
2019AJ....158..240H	Stellar accretion disks	Stellar accretion	Circumstellar matter	Stellar activity	Star formation	T Tauri stars	Herbig Ae/Be stars
2019AJ....158..241H	Eruptive variable stars	Young stellar objects	T Tauri stars	Infrared photometry	Flash spectra	Stellar jets
2019AJ....158..242X	White dwarf stars	Chemical abundances	Circumstellar disks	Minor planets
2019AJ....158..243P	Exoplanet astronomy	Exoplanet catalogs	Exoplanet dynamics	Observational astronomy	N-body simulations	N-body problem	Nested sampling	Convolutional neural networks	Neural networks
2019AJ....158..244C	Exoplanet atmospheres	Exoplanet atmospheric composition 
2019AJ....158..245T	Stellar astronomy	Stellar accretion	Stellar accretion disks	Close binary stars	Binary stars	T Tauri stars	Star formation	Young stellar objects	Protoplanetary disks	Trinary stars	Low mass stars	Circumstellar disks
2019AJ....158..247D	Milky Way disk	Galaxy kinematics	Solar neighborhood	Stellar kinematics	Milky Way Galaxy physics
2019AJ....158..248L	Asteroseismology	Exoplanets	Fundamental parameters of stars	Planet hosting stars	Stellar oscillations
2019AJ....158..249C	Milky Way dynamics	Milky Way evolution	Milky Way disk
2019AJ....158..250T	Wide-field telescopes	Optical telescopes	Catadioptric telescopes
2019AJ....158..251B	Radial velocity	Exoplanets
2019AJ....158..252K	Short period comets	Ultraviolet astronomy
2019AJ....158..253A	Supernova remnants	Interstellar plasma	Interstellar absorption	Molecular clouds
2019AJ....158..254F	High resolution spectroscopy	Molecular spectroscopy	Comets	Small solar system bodies	Comae	Short period comets	Spectroscopy
2019AJ....158..255K	Centaurs	Comets	Spectroscopy	Orbits	Orbital evolution
2019AJ....158..256H	Minor planets	Comets	Aperiodic comets	Astronomy data analysis	Near-Earth objects
2019AJ....158..257B	Classification	Transient sources	Supernovae	Variable stars
2019AJ....158..258S	Exoplanets	Exoplanet astronomy	Astrobiology
2019AJ....158..259S	Solar system	Comets	Small solar system bodies	Centaurs	Trans-Neptunian objects
2019ApJ...880..103G	High energy astrophysics	Active galaxies	Neutrino astronomy
2019ApJ...881...29L	Diffuse interstellar clouds	Interstellar atomic gas	Interstellar dust extinction	Interstellar line absorption
2019ApJ...881...99M	Millimeter astronomy	Quiet solar chromosphere	Radiative transfer	Solar chromosphere	Solar chromospheric heating	Solar radio emission
2019ApJ...881..102E	Satellite formation	Planet formation
2019ApJ...881..120K	Green valley galaxies	Planetary atmospheres	Earth atmosphere	Exoplanet evolution	Habitable zone	Astrobiology	Exoplanet atmospheric composition 
2019ApJ...881L...1F	Massive stars	Stellar mass black holes	Stellar rotation	Rotating black holes	Stellar evolutionary models	Solar evolution	Magnetohydrodynamics	Astrophysical fluid dynamics
2019ApJ...881L...4B	Neutron stars	Nucleosynthesis	Gravitational wave sources	Stellar nucleosynthesis	Core-collapse supernovae
2019ApJ...881L..11P	Solar wind	Magnetic fields	Interplanetary turbulence
2019ApJ...881L..12P	Kuiper belt	Debris disks	Interplanetary dust
2019ApJ...881L..13H	Compact binary stars	Relativistic binary stars	Gravitational wave sources	Celestial mechanics	Star clusters	Globular star clusters	LIGO	Astrodynamics
2019ApJ...881L..21P	Solar oscillations	Solar chromosphere	Shocks	Magnetohydrodynamical simulations	Stellar atmospheres	Stellar chromospheres
2019ApJ...881L..22S	Solar magnetic reconnection	Astronomical simulations	Planetary boundary layers
2019ApJ...881L..26L	Gravitational wave astronomy	Transient detection	Ground-based astronomy
2019ApJ...881L..28J	Plasma physics	Plasma astrophysics	Solar magnetic reconnection	Magnetic fields	Earth (planet)
2019ApJ...881L..31Y	Space plasmas	Planetary magnetosphere	Solar wind	Shocks
2019ApJ...881L..32F	Accretion	Circumstellar disks	X-ray binary stars	Hydrodynamics	Pulsars	B(e) stars
2019ApJ...881L..33L	Saturnian satellites	Planetary atmospheres	Pre-biotic astrochemistry	Planetary science
2019ApJ...881L..35S	High-redshift galaxies	Interstellar medium	Galaxy evolution
2019ApJ...881L..36T	The Sun	Solar corona	Solar coronal heating	Solar wind
2019ApJ...881L..40S	Gamma-ray bursts	Gravitational wave astronomy
2019ApJ...881L..43L	Gravitational waves	Relativistic binary stars	White dwarf stars
2019ApJ...882....2V	Accretion	Magnetohydrodynamics	Black hole physics	Active galaxies
2019ApJ...882....5W	Interstellar medium	Star formation	Starburst galaxies	Infrared galaxies
2019ApJ...882...22A	Core-collapse supernovae	X-ray transient sources	Gamma-ray transient sources	Supernova dynamics	Gamma-ray lines
